period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,quant,player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
15,71565,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,400,200,224,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3000,50,224,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,680,60,209,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2550,50,195,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,510,70,237,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,510,0,85,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,242,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,70,178,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,9,193,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,125,153,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,282,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,303,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300,190,187,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,60,196,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,50,234,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,50,235,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,200,213,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,200,214,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,200,215,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,200,216,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,200,217,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000,0,221,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,9,291,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,64,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,64,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,74,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,69,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,69,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,64,182,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,54,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,64,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,59,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,59,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,58,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,54,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,63,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,184,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,765,50,103,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,765,50,160,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,765,50,99,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,765,0,125,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,70,331,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480,0,328,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,120,288,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,359,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,64,359,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,74,359,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,73,359,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,72,359,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,58,359,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,360,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,74,360,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,64,360,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59,360,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,67,332,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,80,343,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,600,190,232,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,520,190,232,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,180,232,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2500,180,232,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,500,170,232,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,540,175,233,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,750,185,233,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,750,190,233,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,765,50,279,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,90,334,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75,90,335,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
15,71565,195,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,100,368,0,0,0,0,0,0,0,0,,,,,,,,1.28,4.77,43.71,3.74,0,2.3882,9.7311,0.6239
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,99,240,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,90,218,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,50,243,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,200,220,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,200,220,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,100,283,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,100,283,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,90,304,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,90,304,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3400,110,224,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,680,120,295,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13600,150,241,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13600,150,241,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13600,150,241,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3400,165,292,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3400,165,292,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3400,165,292,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6800,175,327,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6800,175,327,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6800,175,327,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2550,95,195,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,510,15,237,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,510,150,210,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,100,242,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,100,242,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,100,242,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,80,300,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,125,282,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,125,282,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,150,303,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
16,78722,150,195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,150,303,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,1.37,4.9,49.27,3.76,0,2.452,9.9999,0.6277
