period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,Player30,Player31,Player32,Player33,Player34,Player35,Player36,Player37,Player38,Player39,quant,player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15,157,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,179,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,2,185,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38250,120,221,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38250,110,222,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,278,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,17,289,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,289,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,289,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,190,295,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,105,304,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3750,45,308,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,900,40,310,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,90,311,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76500,160,312,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200,0,313,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1,323,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,1,332,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,15,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,15,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,10,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,15,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,15,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,15,334,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,335,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,15,336,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,10,336,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,338,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,10,340,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,20,344,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,345,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,10,347,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,10,348,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,10,349,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1360,19,373,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,380,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,381,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,15,386,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,387,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,10,388,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,155,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25500,170,223,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25500,140,224,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25500,130,225,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
18,89667,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1,226,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,1.7,10.16,99.99,4.44,0,5.0715,9.9999,0.742
