period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,quant,Player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5000,100,410,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2500,150,410,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2500,190,410,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,120,423,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,380,200,423,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,180,218,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,100,219,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,120,220,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,150,221,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,230,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,180,230,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,150,238,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,90,238,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,150,238,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,150,246,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,95,254,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,120,257,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,150,277,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,135,290,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,403,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,403,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,100,403,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,233,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,200,233,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,50,233,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,120,302,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,110,369,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,90,408,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,79,210,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,125,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,150,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,100,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,236,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,100,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,196,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,192,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,185,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,180,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,200,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,190,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,155,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,266,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,150,268,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,170,279,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,55,288,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,100,326,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,150,394,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,150,190,394,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,125,394,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,100,394,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,21,397,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1800,80,401,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,21,404,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,800,100,413,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,190,413,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500,150,413,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,13,418,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,419,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,105,421,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,84,421,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,68,421,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,76,421,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,14,422,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,100,200,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,120,201,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,120,209,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,85,211,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,120,212,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,85,213,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,90,214,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,99,215,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,160,216,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,200,217,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,150,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,175,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,185,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,140,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,125,231,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,90,239,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,110,239,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,120,239,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,130,239,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,145,239,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,155,247,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,155,255,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,120,256,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,150,299,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,180,300,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,17,392,0,0,0,0,0,1,0,0,900,800,0.3,0.85,0,5,10,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,424,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,3.81,5.99,99.99,5.85,0,3,10.41,0.97
27,149370,200,200,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,235,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,3.81,5.99,99.99,5.85,0,3,10.41,0.97
