period,demand,marketPrice,oldMarketPrace,player kazanma,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,Player30,Player31,Player32,Player33,Player34,Player35,Player36,Player37,Player38,Player39,Player40,Player41,Player42,quant,Player_bid_price,pltNum,Bioenergy,CCGT,Coal,Geothermal,Hydro,Nuclear,Solar,Wind,capacity,investmentCost,efficiency,capacityFactor,CO_Emission,to_build_period,operation_period,fc_Urn,fc_Coal,fc_Gas,fc_Bio,cc_Urn,cc_Coal,cc_Gas,cc_Bio
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,304,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480,0,325,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,199,329,0,0,0,0,0,0,1,0,30,40,1,0.16,0,2,6,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,70,279,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,294,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,25,297,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,20,297,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,301,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,199,311,0,0,0,0,0,0,0,1,30,30,1,0.3,0,2,7,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,219,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,50,222,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,18,232,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,30,232,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,234,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,242,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,242,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,244,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,244,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,244,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20400,200,250,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6800,200,251,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,200,255,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,680,100,262,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,100,272,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,150,275,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,100,276,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,100,277,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,200,278,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,90,280,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,280,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,288,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
23,151104,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,289,0,0,0,0,0,0,0,0,,,,,,,,5.19,13.99,99.99,6.87,0,7.0114,9.9999,1.1449
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,254,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,13,254,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,284,1,0,0,0,0,0,0,0,20,30,1,0.85,0.2,2,6,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,200,146,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,680,200,147,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,680,150,154,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,150,158,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,99,160,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,170,160,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,24,265,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,21,265,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,680,100,298,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,200,299,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,680,100,308,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,680,100,309,0,1,0,0,0,0,0,0,800,70,0.6,0.85,0.4,2,7,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,221,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,237,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,266,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,15,268,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,10,268,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,200,283,0,0,1,0,0,0,0,0,600,170,0.4,0.85,1,4,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,50,282,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,200,300,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,150,323,0,0,0,1,0,0,0,0,50,60,1,0.75,0,2,8,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,200,145,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,200,146,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,150,153,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,154,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
24,166214,200,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,200,155,0,0,0,0,1,0,0,0,120,60,1,0.5,0,2,9,5.23,14.01,99.99,6.87,0,7.0238,9.9999,1.1454
